#airframe_info, log_version="1.03", log_content_version="1.02", Product="GIFD", airframe_name="Cirrus SR22 Turbo", unit_software_part_number="006-B1177-C1", unit_software_version="21.50.5", system_software_part_number="006-B2647-N8", system_id="25B289D04", mode=NORMAL, flightstream_header="25B289D04_20211204_102038", 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,       %,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft lbs,       %,   deg C,      gph,     Hg,    rpm,  ft lbs,       %,   deg C,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,    deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 %Pwr, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6, E1 TIT1, E1 TIT2, E1 Torq,   E1 NG,  E1 ITT, E2 FFlow, E2 MAP, E2 RPM, E2 Torq,   E2 NG,  E2 ITT,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd,  WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2021-12-04, 11:09:10,  +00:00,  MD21F,   51.1122169,    1.0323821,  2974.7, 29.50,  2869.3,  -0.5, 107.97, 119.59, -254.11,  -1.03,  -0.29,  -0.00,   0.01, 214.8, 197.8,  27.7,  28.8,   1.8,  36.67,  44.01,    14.93,  176.38,   51.45,  16.16, 2476.1,    0.43,  267.82,  269.29,  275.50,  265.45,  269.26,  265.34, 1251.40, 1275.22, 1273.87, 1266.90, 1270.00, 1245.73, 1262.15, 1287.78,        ,        ,        ,         ,       ,       ,        ,        ,        ,  3016.9, 113,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230, -0.004, -1.808,  34.40,  -52.2,    2.7, -162.1,    0.8,      1,  GPSa,   VPTH,  -0.5,  -1.2, -165.4, 3DDiff,  556,      ,      9,  10.5,     11
2021-12-04, 11:09:11,  +00:00,  MD21F,   51.1116867,    1.0320987,  2973.7, 29.50,  2867.0,  -0.5, 108.41, 119.80, -219.40,  -1.10,  -0.36,  -0.00,   0.02, 215.0, 197.8,  27.7,  28.8,   1.8,  36.70,  44.03,    15.06,  176.39,   51.43,  16.15, 2475.9,    0.43,  267.84,  269.28,  275.55,  265.44,  269.25,  265.31, 1251.22, 1274.58, 1274.19, 1266.98, 1270.28, 1247.09, 1261.87, 1288.08,        ,        ,        ,         ,       ,       ,        ,        ,        ,  3014.5, 113,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230, -0.004, -1.786,  34.37,  -52.3,    2.6, -162.1,    0.8,      1,  GPSa,   VPTH,  -0.5,  -1.1, -137.8, 3DDiff,  556,      ,      9,  10.5,     11
2021-12-04, 11:09:12,  +00:00,  MD21F,   51.1111641,    1.0318223,  2970.7, 29.50,  2864.8,  -0.5, 108.71, 120.01, -194.70,  -1.30,  -0.29,   0.00,  -0.03, 215.2, 197.8,  27.7,  28.8,   1.8,  36.66,  44.03,    14.95,  176.34,   51.45,  16.16, 2475.2,    0.43,  267.85,  269.25,  275.54,  265.41,  269.21,  265.29, 1251.70, 1273.68, 1274.54, 1267.20, 1270.04, 1247.14, 1261.53, 1287.80,        ,        ,        ,         ,       ,       ,        ,        ,        ,  3012.3, 113,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230, -0.004, -1.764,  34.36,  -52.4,    2.6, -162.1,    0.8,      1,  GPSa,   VPTH,  -0.5,  -1.2, -118.1, 3DDiff,  556,      ,      9,  10.5,     11
2021-12-04, 11:09:13,  +00:00,  MD21F,   51.1106300,    1.0315387,  2967.7, 29.50,  2862.1,  -0.5, 108.67, 120.17, -186.96,  -1.08,  -0.55,   0.00,   0.02, 215.1, 197.7,  27.7,  28.8,   1.8,  36.65,  44.04,    14.98,  176.30,   51.24,  16.17, 2475.1,    0.43,  267.87,  269.23,  275.56,  265.41,  269.18,  265.25, 1252.05, 1273.30, 1274.86, 1267.42, 1270.88, 1247.09, 1261.27, 1288.05,        ,        ,        ,         ,       ,       ,        ,        ,        ,  3009.6, 113,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230, -0.004, -1.743,  34.37,  -52.4,    2.6, -162.1,    0.8,      1,  GPSa,   VPTH,  -0.5,  -1.2, -165.4, 3DDiff,  556,      ,      9,  10.5,     11
2021-12-04, 11:09:14,  +00:00,  MD21F,   51.1101074,    1.0312604,  2964.7, 29.50,  2859.6,  -0.5, 109.09, 120.32, -187.31,  -1.19,  -0.46,   0.00,   0.01, 215.1, 197.7,  27.7,  28.8,   1.8,  36.69,  44.03,    14.93,  176.27,   51.39,  16.18, 2472.6,    0.43,  267.88,  269.20,  275.56,  265.37,  269.15,  265.22, 1251.41, 1272.32, 1274.00, 1268.15, 1270.02, 1247.56, 1261.12, 1287.58,        ,        ,        ,         ,       ,       ,        ,        ,        ,  3007.1, 114,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230, -0.004, -1.722,  34.38,  -52.5,    2.5, -162.1,    0.8,      1,  GPSa,   VPTH,  -0.5,  -1.2, -145.7, 3DDiff,  556,      ,      9,  10.5,     11
2021-12-04, 11:09:15,  +00:00,  MD21F,   51.1095772,    1.0309770,  2963.7, 29.50,  2857.2,  -0.5, 109.30, 120.52, -165.05,  -1.40,  -0.56,   0.00,  -0.01, 215.0, 197.7,  27.7,  28.8,   1.8,  36.70,  44.04,    14.95,  176.20,   51.37,  16.15, 2475.3,    0.43,  267.90,  269.18,  275.56,  265.37,  269.10,  265.16, 1251.48, 1272.93, 1273.85, 1267.33, 1270.23, 1248.41, 1261.14, 1287.81,        ,        ,        ,         ,       ,       ,        ,        ,        ,  3004.7, 114,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230, -0.004, -1.700,  34.41,  -52.5,    2.5, -162.1,    0.8,      1,  GPSa,   VPTH,  -0.5,  -1.3, -141.7, 3DDiff,  556,      ,      9,  10.5,     11
2021-12-04, 11:09:16,  +00:00,  MD21F,   51.1090660,    1.0307052,  2960.7, 29.50,  2854.7,  -0.5, 109.39, 120.71, -166.67,  -1.53,  -0.49,  -0.00,  -0.00, 215.0, 197.7,  27.7,  28.8,   1.8,  36.72,  44.05,    14.89,  176.19,   51.23,  16.16, 2474.4,    0.43,  267.89,  269.15,  275.54,  265.34,  269.08,  265.13, 1252.77, 1273.41, 1274.59, 1267.73, 1270.39, 1248.23, 1261.71, 1288.39,        ,        ,        ,         ,       ,       ,        ,        ,        ,  3002.2, 114,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230, -0.003, -1.679,  34.45,  -52.6,    2.5, -162.1,    0.8,      1,  GPSa,   VPTH,  -0.4,  -1.4, -165.4, 3DDiff,  556,      ,      9,  10.5,     11
2021-12-04, 11:09:17,  +00:00,  MD21F,   51.1085167,    1.0304142,  2957.7, 29.50,  2851.3,  -0.5, 109.51, 120.97, -173.11,  -1.64,  -0.43,   0.00,  -0.00, 214.9, 197.7,  27.7,  28.8,   1.8,  36.76,  44.06,    14.92,  176.21,   51.33,  16.17, 2473.8,    0.43,  267.91,  269.12,  275.54,  265.31,  269.06,  265.07, 1252.90, 1273.39, 1274.65, 1268.25, 1271.29, 1246.79, 1261.54, 1288.55,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2998.8, 114,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230, -0.003, -1.659,  34.49,  -52.6,    2.4, -162.1,    0.8,      1,  GPSa,   VPTH,  -0.4,  -1.5, -185.0, 3DDiff,  556,      ,      9,  10.5,     11
2021-12-04, 11:09:18,  +00:00,  MD21F,   51.1080055,    1.0301427,  2954.7, 29.50,  2847.7,  -0.5, 109.69, 121.24, -182.31,  -1.71,  -0.53,  -0.00,  -0.01, 214.9, 197.6,  27.7,  28.8,   1.8,  36.80,  44.06,    14.98,  176.22,   51.26,  16.20, 2474.1,    0.43,  267.90,  269.09,  275.51,  265.30,  269.01,  265.03, 1252.99, 1273.88, 1275.08, 1268.00, 1271.30, 1246.83, 1261.87, 1288.69,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2995.3, 114,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230, -0.003, -1.640,  34.54,  -52.6,    2.4, -162.1,    0.8,      1,  GPSa,   VPTH,  -0.4,  -1.7, -204.7, 3DDiff,  556,      ,      9,  10.5,     11
2021-12-04, 11:09:19,  +00:00,  MD21F,   51.1074638,    1.0298579,  2952.7, 29.50,  2843.8,  -0.5, 109.91, 121.53, -174.69,  -1.71,  -0.62,  -0.00,   0.00, 214.9, 197.6,  27.7,  28.8,   1.8,  36.81,  44.08,    15.02,  176.25,   51.44,  16.13, 2476.1,    0.43,  267.92,  269.06,  275.50,  265.28,  268.96,  264.98, 1252.77, 1274.05, 1275.16, 1267.77, 1271.39, 1246.94, 1262.27, 1288.82,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2991.4, 115,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230, -0.003, -1.621,  34.60,  -52.6,    2.4, -162.1,    0.8,      1,  GPSa,   VPTH,  -0.4,  -1.7, -228.3, 3DDiff,  556,      ,      9,  10.5,     11
2021-12-04, 11:09:20,  +00:00,  MD21F,   51.1069336,    1.0295790,  2947.7, 29.50,  2839.8,  -0.5, 110.51, 121.84, -206.84,  -1.91,  -0.56,   0.00,  -0.00, 215.0, 197.6,  27.7,  28.8,   1.8,  36.82,  44.09,    15.12,  176.29,   51.35,  16.17, 2474.6,    0.43,  267.92,  269.03,  275.48,  265.24,  268.94,  264.93, 1253.14, 1273.02, 1275.08, 1266.46, 1270.53, 1246.79, 1261.83, 1288.64,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2987.4, 115,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230, -0.002, -1.602,  34.66,  -52.7,    2.3, -162.1,    0.8,      1,  GPSa,   VPTH,  -0.3,  -1.8, -240.2, 3DDiff,  556,      ,      9,  10.5,     11
2021-12-04, 11:09:21,  +00:00,  MD21F,   51.1063919,    1.0292938,  2943.7, 29.50,  2835.8,  -0.5, 110.56, 122.13, -235.10,  -1.76,  -0.35,  -0.00,   0.01, 215.0, 197.5,  27.7,  28.8,   1.8,  36.83,  44.09,    14.99,  176.27,   51.29,  16.22, 2474.9,    0.43,  267.94,  268.99,  275.45,  265.21,  268.89,  264.86, 1253.08, 1273.28, 1274.73, 1265.68, 1270.95, 1246.94, 1261.68, 1288.49,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2983.3, 115,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230, -0.002, -1.583,  34.73,  -52.7,    2.3, -162.1,    0.8,      1,  GPSa,   VPTH,  -0.3,  -1.9, -259.8, 3DDiff,  556,      ,      9,  10.5,     11
2021-12-04, 11:09:22,  +00:00,  MD21F,   51.1058578,    1.0290138,  2939.7, 29.50,  2831.5,  -0.5, 111.15, 122.40, -258.32,  -1.69,   0.08,   0.00,   0.02, 214.9, 197.5,  27.7,  28.8,   1.8,  36.85,  44.09,    15.08,  176.23,   51.40,  16.20, 2474.2,    0.43,  267.92,  268.95,  275.42,  265.19,  268.86,  264.83, 1253.56, 1273.84, 1274.62, 1265.80, 1271.45, 1246.38, 1261.79, 1289.16,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2979.1, 116,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230, -0.002, -1.565,  34.81,  -52.7,    2.3, -162.1,    0.8,      1,  GPSa,   VPTH,  -0.2,  -1.8, -252.0, 3DDiff,  556,      ,      9,  10.5,     11
2021-12-04, 11:09:23,  +00:00,  MD21F,   51.1053162,    1.0287269,  2934.7, 29.50,  2827.9,  -0.5, 111.43, 122.60, -269.67,  -1.75,   0.13,   0.00,   0.00, 214.9, 197.6,  27.7,  28.8,   1.8,  36.87,  44.09,    15.07,  176.18,   51.35,  16.19, 2474.8,    0.43,  267.92,  268.90,  275.38,  265.17,  268.81,  264.76, 1252.68, 1274.57, 1274.02, 1265.24, 1271.45, 1245.98, 1261.90, 1288.99,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2975.5, 116,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230, -0.002, -1.545,  34.89,  -52.7,    2.2, -162.1,    0.8,      1,  GPSa,   VPTH,  -0.2,  -1.8, -228.3, 3DDiff,  556,      ,      9,  10.5,     11
2021-12-04, 11:09:24,  +00:00,  MD21F,   51.1047821,    1.0284444,  2930.7, 29.50,  2824.3,  -0.5, 111.65, 122.75, -276.98,  -1.70,  -0.07,   0.00,   0.01, 214.8, 197.7,  27.7,  28.8,   1.8,  36.90,  44.10,    15.10,  176.17,   51.40,  16.21, 2473.3,    0.43,  267.92,  268.87,  275.35,  265.15,  268.76,  264.70, 1252.66, 1274.03, 1273.37, 1264.58, 1270.29, 1245.07, 1261.60, 1288.45,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2971.9, 116,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230, -0.002, -1.526,  34.98,  -52.7,    2.2, -162.1,    0.8,      1,  GPSa,   VPTH,  -0.2,  -1.8, -224.4, 3DDiff,  556,      ,      9,  10.5,     11
2021-12-04, 11:09:25,  +00:00,  MD21F,   51.1042404,    1.0281552,  2926.7, 29.50,  2820.7,  -0.5, 111.84, 122.93, -268.42,  -1.61,  -0.23,   0.01,   0.02, 214.8, 197.7,  27.7,  28.8,   1.8,  36.94,  44.09,    15.01,  176.17,   51.50,  16.20, 2475.8,    0.43,  267.91,  268.83,  275.32,  265.13,  268.71,  264.63, 1252.44, 1273.69, 1272.85, 1264.63, 1269.45, 1245.12, 1261.21, 1288.00,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2968.3, 117,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230, -0.001, -1.506,  35.07,  -52.7,    2.2, -162.1,    0.8,      1,  GPSa,   VPTH,  -0.2,  -1.7, -204.7, 3DDiff,  556,      ,      9,  10.5,     11
2021-12-04, 11:09:26,  +00:00,  MD21F,   51.1037064,    1.0278705,  2922.7, 29.50,  2817.7,  -0.5, 111.97, 123.08, -256.46,  -1.69,  -0.24,   0.00,   0.00, 214.7, 197.7,  27.7,  28.8,   1.8,  37.00,  44.09,    15.17,  176.18,   51.45,  16.21, 2475.9,    0.43,  267.90,  268.79,  275.28,  265.10,  268.65,  264.57, 1252.24, 1274.39, 1272.62, 1264.75, 1269.49, 1244.34, 1261.27, 1287.46,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2965.2, 117,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230, -0.001, -1.485,  35.15,  -52.7,    2.1, -162.1,    0.8,      1,  GPSa,   VPTH,  -0.2,  -1.7, -185.0, 3DDiff,  556,      ,      9,  10.5,     11
2021-12-04, 11:09:27,  +00:00,  MD21F,   51.1031609,    1.0275799,  2919.7, 29.50,  2814.3,  -0.2, 112.06, 123.22, -236.71,  -1.67,  -0.35,   0.00,  -0.01, 214.7, 197.7,  27.7,  28.8,   1.8,  37.04,  44.09,    15.06,  176.15,   51.33,  16.18, 2476.9,    0.43,  267.89,  268.74,  275.24,  265.08,  268.61,  264.52, 1251.30, 1273.79, 1271.43, 1263.77, 1268.84, 1243.70, 1260.74, 1286.48,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2961.9, 117,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230, -0.001, -1.464,  35.24,  -52.8,    2.1, -162.1,    0.8,      1,  GPSa,   VPTH,  -0.3,  -1.7, -185.0, 3DDiff,  556,      ,      9,  10.5,     11
2021-12-04, 11:09:28,  +00:00,  MD21F,   51.1026268,    1.0272948,  2916.7, 29.50,  2811.1,  -0.2, 112.18, 123.36, -207.64,  -1.68,  -0.20,   0.00,  -0.02, 214.6, 197.7,  27.7,  28.8,   1.8,  37.07,  44.09,    15.00,  176.11,   51.34,  16.20, 2475.6,    0.43,  267.88,  268.71,  275.20,  265.05,  268.57,  264.48, 1251.64, 1273.64, 1271.91, 1262.98, 1268.89, 1243.28, 1260.19, 1286.72,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2958.7, 117,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230, -0.001, -1.444,  35.32,  -52.8,    2.1, -162.1,    0.8,      1,  GPSa,   VPTH,  -0.3,  -1.7, -192.9, 3DDiff,  556,      ,      9,  10.5,     11
2021-12-04, 11:09:29,  +00:00,  MD21F,   51.1020775,    1.0270035,  2913.7, 29.50,  2807.2,  -0.2, 111.60, 123.49, -205.74,  -1.47,  -0.69,   0.00,   0.03, 214.4, 197.7,  27.7,  28.8,   1.8,  37.12,  44.09,    14.95,  176.10,   51.37,  16.19, 2476.4,    0.43,  267.87,  268.66,  275.16,  265.04,  268.48,  264.47, 1251.87, 1274.03, 1272.23, 1263.60, 1269.34, 1243.90, 1260.86, 1287.11,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2954.7, 116,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230, -0.001, -1.424,  35.40,  -52.8,    2.0, -162.1,    0.8,      1,  GPSa,   VPTH,  -0.2,  -1.7, -236.2, 3DDiff,  556,      ,      9,  10.5,     11
2021-12-04, 11:09:30,  +00:00,  MD21F,   51.1015434,    1.0267172,  2907.7, 29.50,  2803.4,  -0.2, 112.23, 123.59, -235.00,  -1.60,   1.90,   0.01,  -0.11, 214.3, 197.8,  27.7,  28.8,   1.8,  37.16,  44.09,    15.05,  176.15,   51.49,  16.23, 2472.5,    0.43,  267.84,  268.62,  275.12,  265.02,  268.42,  264.45, 1251.37, 1273.62, 1272.79, 1263.52, 1269.69, 1244.48, 1260.38, 1287.59,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2951.0, 117,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230, -0.001, -1.405,  35.46,  -52.8,    2.0, -162.1,    0.8,      1,  GPSa,   VPTH,  -0.2,  -1.5, -220.5, 3DDiff,  556,      ,      9,  10.5,     11
2021-12-04, 11:09:31,  +00:00,  MD21F,   51.1009979,    1.0264245,  2905.7, 29.50,  2798.6,  -0.2, 112.34, 123.65, -233.27,  -1.59,  -1.40,   0.01,   0.01, 214.4, 197.8,  27.7,  28.8,   1.8,  37.16,  44.02,    15.02,  176.20,   51.38,  16.20, 2473.4,    0.43,  267.84,  268.58,  275.07,  264.98,  268.36,  264.44, 1249.97, 1272.67, 1272.38, 1262.87, 1268.39, 1244.26, 1259.84, 1286.93,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2946.2, 117,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230, -0.001, -1.387,  35.52,  -52.8,    2.0, -162.1,    0.8,      1,  GPSa,   VPTH,  -0.2,  -1.5, -279.5, 3DDiff,  556,      ,      9,  11.0,     11
2021-12-04, 11:09:32,  +00:00,  MD21F,   51.1004601,    1.0261376,  2900.7, 29.50,  2793.8,  -0.2, 112.41, 123.80, -234.64,  -1.85,  -0.77,   0.00,   0.02, 214.2, 197.8,  27.7,  28.8,   1.8,  37.09,  43.98,    15.14,  176.20,   51.39,  16.23, 2472.3,    0.43,  267.83,  268.53,  275.02,  264.96,  268.31,  264.43, 1249.53, 1272.20, 1272.45, 1263.30, 1267.94, 1244.25, 1259.92, 1286.55,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2941.4, 117,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230, -0.001, -1.370,  35.57,  -52.8,    1.9, -162.1,    0.8,      1,  GPSa,   VPTH,  -0.3,  -1.4, -295.3, 3DDiff,  556,      ,      9,  10.5,     11
2021-12-04, 11:09:33,  +00:00,  MD21F,   51.0999107,    1.0258452,  2895.7, 29.50,  2788.8,  -0.2, 111.47, 124.06, -274.63,  -1.81,  -0.56,   0.00,  -0.03, 213.5, 197.7,  27.7,  28.8,   1.8,  37.06,  43.93,    15.11,  176.14,   51.43,  16.21, 2471.8,    0.43,  267.82,  268.48,  274.97,  264.93,  268.26,  264.40, 1249.49, 1271.83, 1272.88, 1263.08, 1267.98, 1244.44, 1259.65, 1286.61,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2936.3, 116,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230, -0.000, -1.353,  35.61,  -52.8,    1.9, -162.0,    0.8,      1,  GPSa,   VPTH,  -0.3,  -1.6, -299.2, 3DDiff,  556,      ,      9,  10.5,     11
2021-12-04, 11:09:34,  +00:00,  MD21F,   51.0993729,    1.0255582,  2889.7, 29.50,  2783.2,  -0.2, 111.61, 124.25, -310.54,  -1.26,   0.01,  -0.01,   0.04, 213.2, 197.7,  27.7,  28.8,   1.8,  37.01,  43.89,    15.04,  176.10,   51.29,  16.21, 2474.0,    0.43,  267.80,  268.46,  274.92,  264.91,  268.18,  264.36, 1249.99, 1271.83, 1273.96, 1263.48, 1268.05, 1245.60, 1259.84, 1287.03,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2930.8, 116,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230, -0.000, -1.337,  35.63,  -52.8,    1.9, -162.0,    0.8,      1,  GPSa,   VPTH,  -0.2,  -1.5, -330.7, 3DDiff,  556,      ,      9,  10.5,     11
2021-12-04, 11:09:35,  +00:00,  MD21F,   51.0988159,    1.0252651,  2884.7, 29.50,  2778.4,  -0.2, 112.18, 124.37, -315.92,  -1.03,  -0.02,  -0.00,   0.02, 213.3, 197.7,  27.7,  28.8,   1.8,  36.97,  43.90,    14.98,  176.12,   51.27,  16.22, 2473.2,    0.43,  267.80,  268.41,  274.87,  264.86,  268.11,  264.33, 1250.13, 1272.28, 1275.07, 1265.22, 1269.17, 1246.97, 1260.57, 1287.51,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2925.9, 117,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230,  0.000, -1.319,  35.64,  -52.8,    1.8, -162.0,    0.8,      1,  GPSa,   VPTH,  -0.2,  -1.2, -287.4, 3DDiff,  556,      ,      9,  11.0,     11
2021-12-04, 11:09:36,  +00:00,  MD21F,   51.0982780,    1.0249785,  2880.7, 29.50,  2774.7,  -0.2, 111.90, 124.39, -303.37,  -0.99,  -0.35,  -0.00,   0.03, 213.2, 197.7,  27.7,  28.8,   1.8,  36.94,  43.90,    14.99,  176.09,   51.36,  16.22, 2476.4,    0.43,  267.78,  268.38,  274.81,  264.83,  268.06,  264.29, 1250.70, 1272.43, 1275.69, 1266.16, 1270.17, 1247.47, 1260.70, 1288.20,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2922.2, 117,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230,  0.000, -1.299,  35.62,  -52.7,    1.8, -162.0,    0.8,      1,  GPSa,   VPTH,  -0.2,  -1.1, -240.2, 3DDiff,  556,      ,      9,  10.5,     11
2021-12-04, 11:09:37,  +00:00,  MD21F,   51.0977287,    1.0246868,  2876.7, 29.50,  2771.3,  -0.2, 112.18, 124.39, -279.55,  -1.08,  -0.20,  -0.00,   0.02, 213.1, 197.6,  27.7,  28.8,   1.8,  36.89,  43.91,    15.00,  176.02,   51.39,  16.20, 2475.4,    0.43,  267.77,  268.34,  274.78,  264.80,  267.99,  264.24, 1250.69, 1272.89, 1276.05, 1266.48, 1270.13, 1247.68, 1260.98, 1288.16,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2918.8, 117,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230,  0.000, -1.279,  35.59,  -52.7,    1.7, -162.0,    0.8,      1,  GPSa,   VPTH,  -0.1,  -1.0, -200.8, 3DDiff,  556,      ,      9,  10.5,     11
2021-12-04, 11:09:38,  +00:00,  MD21F,   51.0971870,    1.0244021,  2872.7, 29.50,  2768.0,  -0.2, 112.13, 124.35, -255.49,  -1.00,  -0.41,  -0.00,  -0.00, 213.1, 197.6,  27.7,  28.8,   1.8,  36.88,  43.91,    14.83,  175.98,   51.38,  15.83, 2472.1,    0.42,  267.75,  268.31,  274.71,  264.77,  267.91,  264.21, 1250.06, 1272.39, 1274.90, 1265.20, 1268.64, 1245.84, 1260.04, 1287.29,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2915.5, 117,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230,  0.001, -1.258,  35.55,  -52.6,    1.7, -162.0,    0.8,      1,  GPSa,   VPTH,  -0.1,  -1.0, -196.9, 3DDiff,  556,      ,      9,  10.5,     11
2021-12-04, 11:09:39,  +00:00,  MD21F,   51.0966377,    1.0241131,  2868.7, 29.50,  2764.7,   0.0, 111.74, 124.27, -255.67,  -0.81,   0.20,   0.00,   0.01, 213.1, 197.5,  27.7,  28.8,   1.8,  36.86,  43.92,    14.83,  176.00,   51.36,  15.72, 2471.1,    0.41,  267.74,  268.27,  274.65,  264.74,  267.85,  264.15, 1248.72, 1271.07, 1273.30, 1263.31, 1267.07, 1244.03, 1258.42, 1285.93,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2912.2, 116,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230,  0.001, -1.237,  35.50,  -52.5,    1.7, -162.0,    0.8,      1,  GPSa,   VPTH,  -0.0,  -0.9, -200.8, 3DDiff,  556,      ,      9,  11.0,     11
2021-12-04, 11:09:40,  +00:00,  MD21F,   51.0960999,    1.0238305,  2865.7, 29.50,  2761.5,   0.0, 111.49, 124.06, -235.55,  -0.58,   0.18,  -0.00,   0.02, 213.1, 197.5,  27.7,  28.8,   1.8,  36.85,  43.92,    14.48,  176.03,   51.47,  15.26, 2470.1,    0.40,  267.72,  268.22,  274.58,  264.69,  267.78,  264.08, 1247.51, 1268.25, 1271.50, 1261.03, 1265.41, 1242.66, 1256.17, 1283.98,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2909.1, 116,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230,  0.001, -1.217,  35.44,  -52.5,    1.6, -162.0,    0.8,      1,  GPSa,   VPTH,   0.0,  -0.7, -189.0, 3DDiff,  556,      ,      9,  10.5,     11
2021-12-04, 11:09:41,  +00:00,  MD21F,   51.0955505,    1.0235425,  2862.7, 29.50,  2758.7,   0.0, 111.34, 123.76, -203.38,  -0.66,   0.03,  -0.01,  -0.01, 213.3, 197.5,  27.7,  28.8,   1.8,  36.86,  43.92,    14.36,  176.03,   51.36,  15.18, 2472.0,    0.39,  267.70,  268.19,  274.52,  264.65,  267.69,  264.01, 1246.59, 1266.57, 1269.30, 1259.39, 1263.73, 1241.95, 1255.08, 1282.03,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2906.2, 116,  GPS,  198.0, 115.30, 115.10, 120.705, 129.230,  0.002, -1.195,  35.37,  -52.4,    1.6, -162.0,    0.8,      1,  GPSa,   VPTH,   0.1,  -0.6, -165.4, 3DDiff,  556,      ,      9,  10.5,     11
