#airframe_info, log_version="1.00", airframe_name="Diamond DA40NG", unit_software_part_number="006-B0319-9D", unit_software_version="11.13", system_software_part_number="010-00915-07", system_id="26BBB7B6F", mode=NORMAL, 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,   gals,   gals,      gph,      psi,   deg F,     psi,    rpm,       %,      gph,       psi,   deg F,       psi,    rpm,       %,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  FQtyL,  FQtyR, E1 FFlow, E1 FPres, E1 OilT, E1 OilP, E1 RPM, E1 %Pwr, E2 FFlow,  E2 FPres, E2 OilT,   E2 OilP, E2 RPM, E2 %Pwr,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2022-09-05, 06:38:32,  +00:00,       ,   37.9798393,   23.3781490,  -137.8, 29.91,    -0.5,  25.8,   0.00,   0.00,   -5.02,   3.55,  -0.22,   0.00,  -0.00,  76.4, 265.2,  28.8,   0.0,  13.91,  13.15,     0.61,    67.30,   84.20,   66.50,  721.0,    0.05,         ,          ,        ,          ,       ,        ,   120.8,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     60
2022-09-05, 06:38:33,  +00:00,       ,   37.9798431,   23.3781490,  -138.8, 29.91,    -0.3,  25.8,   0.00,   0.00,   -8.10,   3.53,  -0.19,   0.01,   0.00,  76.4, 265.2,  28.8,   0.0,  13.91,  13.15,     0.63,    67.44,   84.20,   67.59,  750.0,    0.05,         ,          ,        ,          ,       ,        ,   121.0,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     60
2022-09-05, 06:38:34,  +00:00,       ,   37.9798393,   23.3781490,  -137.8, 29.91,    -0.1,  25.8,   0.00,   0.00,   -7.06,   3.50,  -0.19,   0.00,  -0.00,  76.4, 265.2,  28.8,   0.0,  13.91,  13.15,     0.74,    67.15,   84.20,   68.97,  768.0,    0.07,         ,          ,        ,          ,       ,        ,   121.2,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     60
2022-09-05, 06:38:35,  +00:00,       ,   37.9798431,   23.3781490,  -137.8, 29.91,    -0.3,  25.8,   0.00,   0.00,   -3.62,   3.49,  -0.21,   0.00,  -0.00,  76.4, 265.2,  28.8,   0.0,  13.91,  13.15,     0.74,    67.22,   84.20,   71.50,  809.0,    0.07,         ,          ,        ,          ,       ,        ,   121.0,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     60
2022-09-05, 06:38:36,  +00:00,       ,   37.9798431,   23.3781490,  -138.8, 29.91,    -0.4,  25.8,   0.00,   0.00,   -7.34,   3.49,  -0.24,   0.01,  -0.00,  76.4, 265.2,  28.7,   0.0,  13.91,  13.15,     0.71,    67.52,   84.20,   72.66,  821.0,    0.06,         ,          ,        ,          ,       ,        ,   120.9,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     60
2022-09-05, 06:38:37,  +00:00,       ,   37.9798431,   23.3781490,  -138.8, 29.91,    -0.5,  25.8,   0.00,   0.00,  -11.35,   3.50,  -0.18,   0.01,  -0.00,  76.4, 265.2,  28.7,   0.0,  13.91,  13.15,     0.85,    67.52,   84.20,   73.82,  857.0,    0.09,         ,          ,        ,          ,       ,        ,   120.8,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     60
2022-09-05, 06:38:38,  +00:00,       ,   37.9798431,   23.3781509,  -139.8, 29.91,    -0.5,  25.8,   0.00,   0.00,  -13.19,   3.46,  -0.20,   0.01,   0.00,  76.4, 265.2,  28.7,   0.0,  13.91,  13.15,     1.27,    67.08,   84.20,   76.29, 1027.0,    0.16,         ,          ,        ,          ,       ,        ,   120.8,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     60
2022-09-05, 06:38:39,  +00:00,       ,   37.9798431,   23.3781509,  -139.8, 29.91,    -0.7,  25.8,   0.00,   0.00,  -18.38,   3.39,  -0.20,   0.00,   0.00,  76.5, 265.2,  28.7,   0.0,  13.91,  13.15,     1.51,    67.15,   84.20,   78.18, 1169.0,    0.19,         ,          ,        ,          ,       ,        ,   120.6,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     60
2022-09-05, 06:38:40,  +00:00,       ,   37.9798431,   23.3781528,  -138.8, 29.91,    -0.5,  25.8,   0.00,   0.00,  -15.27,   3.37,  -0.16,  -0.00,   0.00,  76.6, 265.2,  28.7,   0.0,  13.91,  13.15,     1.56,    67.01,   84.20,   79.48, 1211.0,    0.19,         ,          ,        ,          ,       ,        ,   120.8,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     60
2022-09-05, 06:38:41,  +00:00,       ,   37.9798431,   23.3781567,  -138.8, 29.91,    -0.5,  25.8,   0.00,   0.00,   -7.34,   3.34,  -0.10,   0.01,  -0.02,  76.9, 265.2,  28.7,   0.0,  13.91,  13.15,     1.24,    66.93,   84.20,   79.84, 1186.0,    0.14,         ,          ,        ,          ,       ,        ,   120.9,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   3.9, 3DDiff, 3704,      ,     38, 104.0,     60
2022-09-05, 06:38:42,  +00:00,       ,   37.9798431,   23.3781643,  -137.8, 29.91,    -0.5,  25.8,   0.00,   1.22,    3.76,   3.37,  -0.12,  -0.00,  -0.01,  77.1, 265.2,  28.7,   0.0,  13.91,  13.14,     0.90,    67.01,   84.20,   78.39,  936.0,    0.10,         ,          ,        ,          ,       ,        ,   120.8,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     60
2022-09-05, 06:38:43,  +00:00,       ,   37.9798431,   23.3781700,  -137.8, 29.91,    -0.4,  25.8,   0.00,   1.38,   16.70,   3.35,  -0.18,  -0.00,  -0.03,  77.5, 265.2,  28.7,   0.0,  13.91,  13.13,     1.06,    67.01,   84.20,   77.67,  994.0,    0.13,         ,          ,        ,          ,       ,        ,   120.9,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     60
2022-09-05, 06:38:44,  +00:00,       ,   37.9798431,   23.3781796,  -137.8, 29.91,    -0.3,  25.8,   0.00,   1.54,   17.52,   3.38,  -0.24,   0.00,  -0.00,  77.8, 265.2,  28.7,   0.0,  13.91,  13.12,     1.11,    66.93,   84.20,   77.89, 1035.0,    0.13,         ,          ,        ,          ,       ,        ,   121.0,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     60
2022-09-05, 06:38:45,  +00:00,       ,   37.9798431,   23.3781891,  -138.8, 29.91,    -0.1,  25.8,   0.00,   1.77,    9.54,   3.16,  -0.15,   0.04,   0.02,  78.3, 265.2,  28.7,   0.0,  13.91,  13.12,     1.11,    67.37,   84.20,   78.39, 1045.0,    0.13,         ,          ,        ,          ,       ,        ,   121.2,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     60
2022-09-05, 06:38:46,  +00:00,       ,   37.9798470,   23.3781967,  -138.8, 29.91,    -0.1,  25.8,   0.00,   1.81,   -1.86,   3.02,  -0.27,   0.00,  -0.01,  77.2, 265.2,  28.7,   0.0,  13.91,  13.12,     1.11,    67.44,   84.20,   78.39, 1046.0,    0.13,         ,          ,        ,          ,       ,        ,   121.2,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     60
2022-09-05, 06:38:47,  +00:00,       ,   37.9798470,   23.3782082,  -138.8, 29.91,    -0.1,  25.8,   0.00,   1.46,   -9.74,   3.22,  -0.29,  -0.01,  -0.01,  73.4, 265.2,  28.7,   0.0,  13.90,  13.13,     1.11,    67.15,   84.20,   78.18, 1044.0,    0.13,         ,          ,        ,          ,       ,        ,   121.2,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     60
2022-09-05, 06:38:48,  +00:00,       ,   37.9798470,   23.3782158,  -138.8, 29.91,    -0.3,  25.8,   0.00,   1.44,  -11.11,   3.28,  -0.37,   0.01,  -0.03,  69.3, 265.2,  28.7,   0.0,  13.90,  13.15,     1.40,    66.72,   84.20,   78.39, 1128.0,    0.17,         ,          ,        ,          ,       ,        ,   121.1,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,  -3.9, 3DDiff, 3704,      ,     38, 104.0,     60
2022-09-05, 06:38:49,  +00:00,       ,   37.9798546,   23.3782272,  -138.8, 29.91,    -0.3,  25.8,   0.00,   1.71,   -4.69,   3.35,  -0.30,   0.02,   0.01,  64.1, 265.2,  28.7,   0.0,  13.91,  13.17,     1.53,    66.72,   84.20,   79.05, 1196.0,    0.18,         ,          ,        ,          ,       ,        ,   121.0,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     60
2022-09-05, 06:38:50,  +00:00,       ,   37.9798546,   23.3782387,  -136.8, 29.91,    -0.3,  25.8,   0.00,   1.94,    7.88,   3.36,  -0.31,   0.02,   0.00,  57.2, 265.2,  28.7,   0.0,  13.91,  13.17,     1.53,    66.72,   84.20,   79.63, 1217.0,    0.19,         ,          ,        ,          ,       ,        ,   121.0,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     60
2022-09-05, 06:38:51,  +00:00,       ,   37.9798584,   23.3782539,  -135.8, 29.91,    -0.3,  25.8,   0.00,   2.25,   26.47,   3.24,  -0.19,  -0.02,  -0.02,  48.6,  56.1,  28.7,   0.0,  13.91,  13.14,     1.56,    67.01,   84.20,   79.63, 1221.0,    0.19,         ,          ,        ,          ,       ,        ,   121.0,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     60
2022-09-05, 06:38:52,  +00:00,       ,   37.9798698,   23.3782635,  -136.8, 29.91,    -0.3,  25.8,   0.00,   2.64,   33.56,   3.25,  -0.01,  -0.05,  -0.02,  40.2,  47.9,  28.7,   0.0,  13.91,  13.14,     1.56,    67.44,   84.20,   79.99, 1222.0,    0.19,         ,          ,        ,          ,       ,        ,   121.0,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,  -3.9, 3DDiff, 3704,      ,     38, 104.0,     60
2022-09-05, 06:38:53,  +00:00,       ,   37.9798775,   23.3782787,  -137.8, 29.91,    -0.2,  25.8,   0.00,   2.95,   17.40,   3.60,   0.18,  -0.05,  -0.00,  30.8,  39.0,  28.7,   0.0,  13.91,  13.11,     1.11,    67.08,   84.20,   79.55, 1101.0,    0.13,         ,          ,        ,          ,       ,        ,   121.1,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     60
2022-09-05, 06:38:54,  +00:00,       ,   37.9798927,   23.3782883,  -137.8, 29.91,    -0.2,  25.8,   0.00,   3.19,   -0.15,   3.32,   0.21,  -0.02,   0.02,  20.8,  29.4,  28.7,   0.0,  13.91,  13.07,     1.00,    67.22,   84.20,   78.25, 1018.0,    0.12,         ,          ,        ,          ,       ,        ,   121.1,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     60
2022-09-05, 06:38:55,  +00:00,       ,   37.9799042,   23.3782940,  -138.8, 29.91,    -0.1,  25.8,   0.00,   3.21,  -14.35,   3.11,   0.10,  -0.04,  -0.01,  12.0,  19.3,  28.7,   0.0,  13.91,  13.03,     0.98,    67.37,   84.20,   77.45,  995.0,    0.12,         ,          ,        ,          ,       ,        ,   121.2,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     60
2022-09-05, 06:38:56,  +00:00,       ,   37.9799194,   23.3782978,  -139.8, 29.91,    -0.0,  25.8,   0.00,   3.23,  -28.93,   3.54,   0.09,  -0.04,   0.02,   2.9,  10.7,  28.7,   0.0,  13.91,  12.97,     0.98,    67.52,   84.20,   77.31,  986.0,    0.12,         ,          ,        ,          ,       ,        ,   121.3,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     60
2022-09-05, 06:38:57,  +00:00,       ,   37.9799385,   23.3783035,  -139.8, 29.91,    -0.1,  25.8,   0.00,   3.32,  -32.22,   3.66,   0.09,  -0.03,   0.00, 353.4,   1.5,  28.7,   0.0,  13.91,  12.75,     0.98,    67.22,   84.20,   77.09,  992.0,    0.12,         ,          ,        ,          ,       ,        ,   121.2,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     59
2022-09-05, 06:38:58,  +00:00,       ,   37.9799500,   23.3782997,  -139.8, 29.91,    -0.1,  25.8,   0.00,   3.40,  -26.26,   3.52,   0.10,  -0.06,  -0.02, 345.3, 352.1,  28.7,   0.0,  13.91,  12.75,     0.98,    67.88,   84.20,   76.87,  988.0,    0.12,         ,          ,        ,          ,       ,        ,   121.2,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     60
2022-09-05, 06:38:59,  +00:00,       ,   37.9799652,   23.3782959,  -139.8, 29.91,    -0.1,  25.8,   0.00,   2.97,  -19.34,   3.22,   0.15,  -0.01,   0.03, 341.3, 344.6,  28.7,   0.0,  13.91,  12.60,     0.98,    67.37,   84.20,   77.02,  987.0,    0.12,         ,          ,        ,          ,       ,        ,   121.2,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     60
2022-09-05, 06:39:00,  +00:00,       ,   37.9799690,   23.3782940,  -139.8, 29.91,    -0.1,  25.8,   0.00,   2.12,  -16.04,   3.36,   0.21,   0.04,   0.00, 341.9, 341.8,  28.7,   0.0,  13.91,  12.45,     1.32,    67.15,   84.20,   77.38, 1085.0,    0.16,         ,          ,        ,          ,       ,        ,   121.2,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     59
2022-09-05, 06:39:01,  +00:00,       ,   37.9799805,   23.3782940,  -137.8, 29.91,     0.0,  25.8,   0.00,   1.73,    1.96,   3.25,   0.30,  -0.02,   0.01, 342.8, 341.8,  28.7,   0.0,  13.91,  12.37,     1.48,    66.93,   86.00,   78.10, 1171.0,    0.18,         ,          ,        ,          ,       ,        ,   121.3,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     59
2022-09-05, 06:39:02,  +00:00,       ,   37.9799881,   23.3782883,  -137.8, 29.91,     0.0,  25.8,   0.00,   1.69,   22.05,   3.21,   0.19,   0.00,   0.02, 344.1, 341.8,  28.6,   0.0,  13.91,  12.38,     1.59,    67.15,   86.00,   79.19, 1217.0,    0.19,         ,          ,        ,          ,       ,        ,   121.4,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     60
2022-09-05, 06:39:03,  +00:00,       ,   37.9799995,   23.3782883,  -139.8, 29.91,     0.1,  25.8,   0.00,   1.79,   11.40,   3.05,   0.27,   0.00,   0.01, 345.8, 341.8,  28.6,   0.0,  13.91,  12.58,     1.66,    67.30,   86.00,   79.41, 1254.0,    0.19,         ,          ,        ,          ,       ,        ,   121.4,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   3.9, 3DDiff, 3704,      ,     38, 104.0,     60
2022-09-05, 06:39:04,  +00:00,       ,   37.9800034,   23.3782864,  -138.8, 29.91,     0.1,  25.8,   0.00,   2.08,   -0.50,   3.21,   0.08,   0.00,  -0.02, 347.0, 346.5,  28.6,   0.0,  13.91,  12.58,     1.66,    67.01,   86.00,   79.99, 1260.0,    0.19,         ,          ,        ,          ,       ,        ,   121.4,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,  -3.9, 3DDiff, 3704,      ,     38, 104.0,     59
2022-09-05, 06:39:05,  +00:00,       ,   37.9800224,   23.3782845,  -139.8, 29.91,     0.2,  25.8,   0.00,   2.66,   -7.03,   3.37,   0.29,   0.02,  -0.01, 349.4, 348.0,  28.6,   0.0,  13.91,  12.71,     1.66,    66.93,   86.00,   80.13, 1266.0,    0.19,         ,          ,        ,          ,       ,        ,   121.5,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     59
2022-09-05, 06:39:06,  +00:00,       ,   37.9800339,   23.3782825,  -139.8, 29.91,     0.2,  25.8,   0.00,   3.15,  -11.97,   3.12,   0.18,   0.02,  -0.02, 351.6, 350.6,  28.6,   0.0,  13.91,  12.71,     1.64,    66.93,   86.00,   79.92, 1256.0,    0.19,         ,          ,        ,          ,       ,        ,   121.5,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     59
2022-09-05, 06:39:07,  +00:00,       ,   37.9800491,   23.3782825,  -139.8, 29.91,     0.2,  25.8,   0.00,   3.56,  -11.65,   2.85,  -0.07,  -0.01,   0.03, 351.6, 352.8,  28.6,   0.0,  13.91,  12.72,     1.64,    66.86,   86.00,   80.13, 1254.0,    0.19,         ,          ,        ,          ,       ,        ,   121.5,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   3.9, 3DDiff, 3704,      ,     38, 104.0,     60
2022-09-05, 06:39:08,  +00:00,       ,   37.9800682,   23.3782787,  -139.8, 29.91,     0.2,  25.8,   0.00,   3.58,   -6.21,   2.66,  -0.15,  -0.01,   0.02, 348.9, 351.6,  28.6,   0.0,  13.90,  12.72,     1.61,    66.72,   86.00,   80.42, 1250.0,    0.19,         ,          ,        ,          ,       ,        ,   121.6,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     59
2022-09-05, 06:39:09,  +00:00,       ,   37.9800835,   23.3782787,  -139.8, 29.91,     0.2,  25.8,   0.00,   3.85,   -2.70,   2.54,   0.05,   0.01,  -0.02, 347.6, 348.8,  28.6,   0.0,  13.90,  12.74,     1.24,    66.79,   86.00,   79.92, 1144.0,    0.14,         ,          ,        ,          ,       ,        ,   121.5,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,  -3.9, 3DDiff, 3704,      ,     38, 104.0,     59
2022-09-05, 06:39:10,  +00:00,       ,   37.9800987,   23.3782749,  -139.8, 29.91,     0.1,  25.8,   0.00,   4.08,   -1.07,   3.18,   0.19,   0.03,  -0.01, 346.2, 347.6,  28.7,   0.0,  13.90,  12.83,     1.16,    66.93,   86.00,   78.68, 1088.0,    0.14,         ,          ,        ,          ,       ,        ,   121.4,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,  -3.9, 3DDiff, 3704,      ,     38, 104.0,     59
2022-09-05, 06:39:11,  +00:00,       ,   37.9801254,   23.3782711,  -139.8, 29.91,     0.2,  25.8,   0.00,   4.08,   -0.40,   2.67,   0.20,   0.04,  -0.01, 346.4, 346.7,  28.6,   0.0,  13.90,  12.87,     1.11,    66.43,   86.00,   78.32, 1063.0,    0.13,         ,          ,        ,          ,       ,        ,   121.5,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   3.9, 3DDiff, 3704,      ,     38, 104.0,     59
2022-09-05, 06:39:12,  +00:00,       ,   37.9801407,   23.3782692,  -139.8, 29.91,     0.0,  25.8,   0.00,   4.14,   -3.20,   2.86,   0.16,   0.02,  -0.04, 346.1, 346.7,  28.7,   0.0,  13.91,  12.87,     1.11,    66.64,   86.00,   77.89, 1052.0,    0.13,         ,          ,        ,          ,       ,        ,   121.4,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,  -3.9, 3DDiff, 3704,      ,     38, 104.0,     59
2022-09-05, 06:39:13,  +00:00,       ,   37.9801598,   23.3782635,  -139.8, 29.91,     0.0,  25.8,   0.00,   4.12,   -5.39,   3.04,   0.20,   0.02,  -0.02, 346.3, 346.4,  28.7,   0.0,  13.91,  12.90,     1.08,    66.72,   86.00,   77.38, 1047.0,    0.13,         ,          ,        ,          ,       ,        ,   121.4,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     59
2022-09-05, 06:39:14,  +00:00,       ,   37.9801750,   23.3782597,  -138.8, 29.91,     0.1,  25.8,   0.00,   4.16,    1.57,   2.82,   0.33,   0.03,  -0.04, 346.0, 346.2,  28.7,   0.0,  13.91,  12.92,     1.11,    66.93,   86.00,   77.16, 1053.0,    0.13,         ,          ,        ,          ,       ,        ,   121.4,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     59
2022-09-05, 06:39:15,  +00:00,       ,   37.9801979,   23.3782578,  -138.8, 29.91,    -0.2,  25.8,   0.00,   4.18,   13.76,   2.91,   0.23,   0.02,   0.01, 346.5, 345.9,  28.7,   0.0,  13.91,  12.93,     1.08,    66.64,   86.00,   77.02, 1047.0,    0.13,         ,          ,        ,          ,       ,        ,   121.1,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     59
2022-09-05, 06:39:16,  +00:00,       ,   37.9802170,   23.3782520,  -139.8, 29.91,    -0.2,  25.8,   0.00,   4.06,   13.48,   2.79,   0.16,  -0.00,   0.01, 347.4, 346.8,  28.6,   0.0,  13.90,  12.93,     1.11,    67.15,   86.00,   77.09, 1046.0,    0.13,         ,          ,        ,          ,       ,        ,   121.1,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     38, 104.0,     59
2022-09-05, 06:39:17,  +00:00,       ,   37.9802399,   23.3782501,  -138.8, 29.91,    -0.1,  25.8,   0.00,   4.20,    7.10,   3.37,   0.11,   0.00,  -0.01, 348.8, 348.2,  28.7,   0.0,  13.90,  12.93,     1.11,    66.64,   86.00,   77.02, 1050.0,    0.13,         ,          ,        ,          ,       ,        ,   121.3,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,  -3.9, 3DDiff, 3704,      ,     38, 104.0,     59
