flight_id,time_seconds,timestamp,rpm,map_kpa,fuel_flow_lph,oil_temp_c,oil_pressure_kpa,cht_1_c,cht_2_c,cht_3_c,cht_4_c,cht_5_c,cht_6_c,egt_1_c,egt_2_c,egt_3_c,egt_4_c,egt_5_c,egt_6_c,tit_1_c,tit_2_c,altitude_m,airspeed_mps,vertical_speed_mps,ambient_temp_c,voltage_1,voltage_2,current_1,current_2,fuel_qty_l_litres,fuel_qty_r_litres,pitch_deg,roll_deg
FLIGHT_02,2663.0,2022-04-17 13:33:04,2295.0,41.076898570000004,38.11909884,81.8,341.08362879,133.08888888888887,133.77222222222224,139.00555555555553,134.23333333333332,134.58888888888887,128.84444444444446,692.2944444444445,703.9777777777778,685.0444444444444,695.4499999999999,692.2166666666667,703.9777777777778,693.8,698.6944444444445,121.03608000000001,42.559952120000005,-1.7137888000000001,16.5,27.7,28.7,0.9,,146.45759028,151.7950212,-3.42,-1.35
FLIGHT_02,2664.0,2022-04-17 13:33:05,2293.2,41.076898570000004,37.51343292,81.78888888888889,340.73889094000003,133.12222222222223,133.78333333333333,139.08333333333334,134.27777777777777,134.64444444444445,128.87222222222223,691.6999999999999,704.3055555555555,683.3444444444444,694.6222222222221,691.5388888888889,703.688888888889,693.3000000000001,696.6666666666666,118.99392,44.07756192000001,-0.9083548,16.5,27.7,28.7,0.9,,144.9812796,152.32497888,-3.19,1.35
FLIGHT_02,2665.0,2022-04-17 13:33:06,2285.5,41.14462635,37.2863082,81.80555555555556,339.49783468000004,133.15555555555557,133.7888888888889,139.12777777777777,134.31666666666666,134.6888888888889,128.91111111111113,691.3666666666667,703.5388888888888,682.45,694.9055555555555,691.8055555555555,703.3833333333333,692.65,695.5277777777778,116.64696,42.4673522,-1.6608044000000002,16.5,27.7,28.7,0.9,,144.48917604000002,152.7413742,-2.44,2.38
FLIGHT_02,2666.0,2022-04-17 13:33:07,2284.5,41.24621802,37.13489172,81.81666666666668,339.9115201,133.18333333333334,133.77222222222224,139.17222222222222,134.35,134.72222222222223,128.9333333333333,691.1777777777777,702.15,681.5722222222222,694.3222222222222,690.9611111111111,703.7388888888889,691.6388888888889,694.4944444444444,114.63528000000001,42.39533004,-1.9241516,16.5,27.7,28.7,0.9,,143.80780188,152.09785416,-1.86,4.55
FLIGHT_02,2667.0,2022-04-17 13:33:08,2275.7,41.21235413,37.0970376,81.82222222222222,340.04941524000003,133.1888888888889,133.7611111111111,139.1888888888889,134.38888888888889,134.7611111111111,128.95000000000002,690.7111111111111,701.2111111111111,680.3666666666667,693.4166666666667,690.5555555555555,702.2666666666667,690.5,693.2611111111111,113.01984,42.863474079999996,-1.7075404,16.5,27.7,28.7,0.9,,143.4671148,152.43854124,-1.34,1.69
FLIGHT_02,2668.0,2022-04-17 13:33:09,2259.0,41.3139458,36.94562112,81.82222222222222,340.18731038000004,133.19444444444443,133.74444444444444,139.21666666666664,134.42777777777778,134.7888888888889,128.9722222222222,689.7111111111111,700.5222222222222,679.3055555555555,691.8666666666666,689.2555555555556,701.4777777777778,689.3333333333333,691.7166666666666,111.70920000000001,41.75227504,-1.5387828000000001,16.8,27.7,28.7,0.9,,143.20213596,152.7413742,-0.93,1.25
FLIGHT_02,2669.0,2022-04-17 13:33:10,2213.2,39.586887409999996,35.7721434,81.82777777777777,338.94625412,133.2,133.71666666666667,139.2277777777778,134.47222222222223,134.81111111111113,128.9722222222222,689.7111111111111,700.65,678.6111111111111,691.2111111111111,688.1333333333333,701.4222222222222,688.7055555555556,690.7444444444444,110.64240000000001,41.17095332,-1.5410180000000002,16.8,27.7,28.7,0.9,,143.16428184,153.04420715999998,-0.98,0.69
FLIGHT_02,2670.0,2022-04-17 13:33:11,2115.9,37.01323177,32.47883496,81.85555555555555,335.15413777000003,133.1888888888889,133.69444444444443,139.22222222222223,134.5,134.83888888888887,128.98333333333335,689.7166666666667,702.7611111111111,677.2833333333333,691.8666666666666,687.661111111111,702.1055555555555,688.9222222222222,689.0166666666667,109.63656,41.68025288,-1.3777976000000003,16.8,27.7,28.7,0.9,,142.29363708000002,153.53631072000002,0.27,1.72
FLIGHT_02,2671.0,2022-04-17 13:33:12,2005.6,34.94753448,28.9584018,81.88333333333333,330.94833600000004,133.17777777777778,133.65555555555554,139.2111111111111,134.54444444444445,134.85,128.98888888888888,689.85,705.4777777777778,677.8222222222222,692.9555555555555,689.0166666666667,704.7055555555555,689.4777777777778,687.9277777777778,108.96600000000001,39.72536568,-1.4660880000000003,16.8,27.7,28.7,0.9,,141.91509588,153.95270604,0.74,0.64
FLIGHT_02,2672.0,2022-04-17 13:33:13,1890.1,34.84594281,25.3622604,81.89999999999999,325.01884498000004,133.15,133.61666666666665,139.1888888888889,134.5666666666667,134.86111111111111,128.9777777777778,689.9,709.7111111111111,678.1166666666666,696.6833333333333,693.4444444444445,709.1611111111112,692.0333333333334,687.6944444444443,108.17352,38.773644280000006,-1.4093444000000002,16.8,27.7,28.7,0.9,,141.49870056,154.44480959999999,1.16,4.16
